label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid — San Francisco,adap_betweenness,,117,0.8666666666666667,0.012074074074074062,0.0035943450895845135,0.0003594345089584513,0.008444444444444435,0.0025832228742205675,0.0002583222874220568,100
US Power Grid — San Francisco,adap_betweenness,,118,0.8740740740740741,0.011703703703703692,0.0036744071388804273,0.0003674407138880427,0.008222222222222214,0.0023293780572979247,0.00023293780572979238,100
US Power Grid — San Francisco,adap_betweenness,,119,0.8814814814814815,0.011407407407407396,0.00371043159971876,0.000371043159971876,0.008074074074074065,0.0021305443797382303,0.00021305443797382302,100
US Power Grid — San Francisco,adap_betweenness,,120,0.888888888888889,0.011111111111111101,0.003722362278737818,0.00037223622787378193,0.007999999999999991,0.0020197031432910404,0.00020197031432910402,100
US Power Grid — San Francisco,adap_betweenness,,121,0.8962962962962964,0.010740740740740731,0.0037037037037037004,0.00037037037037036997,0.007851851851851844,0.0017680241227847541,0.0001768024122784754,100
US Power Grid — San Francisco,adap_betweenness,,122,0.9037037037037038,0.00999999999999999,0.003550907299563717,0.00035509072995637173,0.007629629629629622,0.0012699748740575192,0.0001269974874057519,100
US Power Grid — San Francisco,adap_betweenness,,123,0.9111111111111112,0.00962962962962962,0.0034116013812728737,0.0003411601381272873,0.0074814814814814735,0.00074074074074074,7.407407407407398e-05,100
US Power Grid — San Francisco,adap_betweenness,,124,0.9185185185185184,0.00888888888888888,0.0029778898229902546,0.00029778898229902554,0.0074814814814814735,0.00074074074074074,7.407407407407398e-05,100
US Power Grid — San Francisco,adap_betweenness,,125,0.925925925925926,0.00888888888888888,0.0029778898229902546,0.00029778898229902554,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,126,0.9333333333333332,0.008370370370370361,0.0025036864369602277,0.0002503686436960228,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,127,0.9407407407407408,0.00814814814814814,0.0022334173672426917,0.00022334173672426908,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,128,0.9481481481481482,0.008074074074074065,0.0021305443797382303,0.00021305443797382307,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,129,0.9555555555555556,0.007703703703703696,0.0014588621153106085,0.0001458862115310609,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,130,0.962962962962963,0.007555555555555548,0.0010422614380465893,0.00010422614380465892,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,131,0.9703703703703704,0.0074814814814814735,0.00074074074074074,7.407407407407398e-05,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,132,0.977777777777778,0.007407407407407401,0.0,1.7434626923745965e-19,0.007407407407407401,0.0,1.7434626923745965e-19,100
