original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
FRA.8_1_183,49.0466155,1.9960865000000003,0.4669665036674817,0.4784333941605839,194.0,198.0,0.3925093215158924,0.1738686131386861,False
FRA.8_1_184,48.971252699999994,2.0422521,0.4470614723410758,0.421167883211679,190.0,179.0,0.3717633710268948,0.62757299270073,False
FRA.8_1_185,49.055995499999995,1.9195092999999996,0.5857149029645475,0.7093932481751825,301.0,506.0,0.7117598563569681,0.6606751824817518,False
FRA.8_1_186,49.04987718833719,2.0595744581960163,0.0329902773533007,0.0467016423357664,16.0,16.0,0.0217778117359413,0.0200729927007299,False
FRA.8_1_19,48.77967459999999,2.6409434,0.1454898915036674,0.1567819343065693,51.0,49.0,0.352395476772616,0.1942153284671532,False
FRA.8_1_190,48.9928433,1.8951176174963944,0.1017560437041564,0.1175556569343065,42.0,41.0,0.2267692542787286,0.0894160583941605,False
FRA.8_1_191,48.96938029999998,1.9133033,0.4600295003056233,0.4189288321167883,192.0,177.0,0.1734274908312958,0.6370255474452554,False
FRA.8_1_192,48.99014259999999,1.8868071,0.7172052911063569,0.6946140510948906,458.0,431.0,0.7142803331295843,0.6610948905109488,False
FRA.8_1_193,48.98380415,1.8556253472073223,0.0841686277506112,0.1632901459854014,35.0,54.0,0.2403694987775061,0.1937226277372262,False
FRA.8_1_197,48.96915299999999,1.9130394,0.1137380195599021,0.4501788321167883,43.0,185.0,0.2364336033007334,0.123941605839416,False
FRA.8_1_2,48.67624450000048,2.229114082230627,0.0094462408312958,0.0099379562043795,1.0,1.0,0.040408771393643,0.0036496350364963,False
FRA.8_1_20,48.593218151949614,2.431287344239798,0.042371607579462,0.0570967153284671,22.0,22.0,0.144208129584352,0.0456204379562043,False
FRA.8_1_204,48.9816814,1.8418966,0.7179746943765279,0.7074096715328466,465.0,484.0,0.6569567542787286,0.6334124087591241,False
FRA.8_1_205,48.99138099999999,1.8910228,0.647930042787286,0.6440118613138687,328.0,356.0,0.5286738233496332,0.6415875912408758,False
FRA.8_1_21,48.5791624,2.3879325999999996,0.5716999656173594,0.5477381386861314,265.0,247.0,0.7029302414425427,0.6543978102189781,False
FRA.8_1_216,49.0321035,2.1177828,0.359602502292176,0.3675291970802919,138.0,136.0,0.263317466381418,0.0656934306569343,False
FRA.8_1_217,48.95186999999999,2.1969021,0.6081816625916869,0.5972290145985402,313.0,311.0,0.6106755042787286,0.6713868613138686,False
FRA.8_1_218,49.054488,2.0131176960950636,0.0561244613386307,0.1083886861313868,27.0,37.0,0.0258138753056234,0.0967153284671532,False
FRA.8_1_219,49.05869939999999,2.081023,0.6913892344132028,0.5469361313868613,404.0,246.0,0.7097416717603912,0.6546715328467153,False
FRA.8_1_22,48.55170425,2.320253231966467,0.0174196286674816,0.0222089416058394,6.0,6.0,0.0615503514669926,0.0237226277372262,False
FRA.8_1_220,49.0478044,2.0633313,0.7165515357579462,0.6951058394160583,453.0,432.0,0.7070868734718826,0.6560948905109489,False
FRA.8_1_221,48.9632676,2.0104633,0.6777368199877751,0.4679169708029196,386.0,193.0,0.4400218520782396,0.6401824817518248,False
FRA.8_1_222,48.96673239999999,2.012865358156932,0.3116749274144254,0.3936286496350364,112.0,168.0,0.4031093367970659,0.260419708029197,False
FRA.8_1_223,48.9614563,2.0420820999999996,0.5828483916564792,0.5727764598540147,295.0,293.0,0.3542419009779951,0.6686131386861314,False
FRA.8_1_224,48.94384715003348,2.0468964235696054,0.22994258099022,0.2237992700729927,89.0,84.0,0.3025193306845966,0.0474452554744525,False
FRA.8_1_23,48.55292289999999,2.3327744,0.5798764631723716,0.5620164233576641,285.0,276.0,0.7562251680929095,0.6674452554744525,False
FRA.8_1_230,48.57160759999999,2.4630211999999996,0.5708987125611247,0.5508567518248175,264.0,254.0,0.6846834504889975,0.6461496350364963,False
FRA.8_1_231,48.56617395474738,2.468985759130345,0.0676063798899755,0.0830894160583941,30.0,28.0,0.2135140586797066,0.1239051094890511,False
FRA.8_1_232,48.5918436,2.4363724,0.5733200106968216,0.5590346715328467,269.0,271.0,0.7429381112469438,0.6633941605839416,False
FRA.8_1_233,48.5961495,2.4349695,0.6253301803178484,0.6122718978102191,319.0,317.0,0.4538685819070904,0.6506021897810218,False
