node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
106,0.5248549323017409,0.5332688588007737,0.8239845261121856,0.46421663442940037,0.515899419729207,0.5357195357833656
107,0.7018568665377176,0.5113346228239846,0.402321083172147,0.1644100580270793,0.5041005802707931,0.6334961315280465
108,0.6939651837524178,0.7878336557059962,0.3578336557059961,0.4661508704061896,0.42210831721470016,0.6670870406189555
109,0.6665377176015475,0.20516441005802707,0.8897485493230174,0.16634429400386846,0.4731334622823985,0.4984864603481626
110,0.7138878143133462,0.6095551257253384,0.9052224371373307,0.16827852998065765,0.5077562862669246,0.6123065764023211
111,0.48914893617021277,0.6418955512572534,0.5319148936170213,0.46808510638297873,0.5183365570599614,0.6487059961315279
112,0.415357833655706,0.5556479690522244,0.6769825918762089,0.4700193423597679,0.5027272727272728,0.5162785299806576
113,0.4979690522243714,0.4328820116054159,0.6866537717601547,0.47195357833655704,0.44243713733075435,0.43683849129593816
114,0.5624758220502901,0.5013539651837524,0.5996131528046422,0.1702127659574468,0.4738104448742747,0.5128549323017408
115,0.6777756286266925,0.7353191489361702,0.8317214700193424,0.47388781431334626,0.4826499032882012,0.6999825918762089
116,0.12661508704061894,0.12709864603481624,0.2862669245647969,0.172147001934236,0.475357833655706,0.15867214700193422
117,0.6920502901353965,0.6111798839458414,0.7736943907156674,0.4758220502901354,0.5234622823984526,0.633715667311412
118,0.6917021276595745,0.6189555125725339,0.9613152804642167,0.965183752417795,0.5055705996131528,0.6299651837524178
119,0.7094197292069632,0.6329206963249517,0.26692456479690524,0.17408123791102514,0.546615087040619,0.6377388781431335
120,0.17042553191489362,0.6399613152804643,0.7040618955512573,0.47775628626692457,0.5457446808510638,0.6169023210831721
121,0.7268858800773694,0.7894777562862669,0.9458413926499033,0.4796905222437137,0.47771760154738874,0.69794584139265
122,0.48245647969052224,0.12899419729206962,0.9245647969052224,0.0851063829787234,0.4790715667311412,0.23254738878143133
123,0.14595744680851064,0.023017408123791102,0.3617021276595745,0.005802707930367505,0.49564796905222436,0.25155996131528047
124,0.6986653771760154,0.6422630560928434,0.2379110251450677,0.019342359767891684,0.5120696324951645,0.608651837524178
125,0.6933268858800774,0.7202707930367505,0.5764023210831721,0.4816247582205029,0.5349516441005803,0.683090909090909
126,0.7142359767891683,0.28533849129593813,0.08317214700193423,0.17601547388781433,0.47678916827852996,0.49594584139264997
127,0.07736943907156674,0.7537137330754352,0.0793036750483559,0.04642166344294004,0.5243326885880077,0.48509961315280464
128,0.4626112185686654,0.446963249516441,0.18375241779497098,0.4835589941972921,0.47735009671179884,0.4265077369439071
129,0.7033655705996131,0.7059187620889749,0.19148936170212766,0.48549323017408125,0.5261508704061896,0.7074854932301742
130,0.291605415860735,0.22214700193423598,0.3288201160541586,0.17794970986460348,0.4881431334622824,0.4418268858800774
131,0.7118375241779497,0.6092456479690522,0.7543520309477756,0.02127659574468085,0.5100193423597679,0.6132214700193425
132,0.01160541586073501,0.19541586073500966,0.10058027079303675,0.04835589941972921,0.5040232108317214,0.12493036750483562
133,0.5324177949709864,0.41736943907156676,0.9264990328820116,0.4874274661508704,0.49557059961315275,0.4413027079303675
134,0.4648936170212766,0.4788974854932302,0.9381044487427466,0.48936170212765956,0.5404642166344295,0.4437514506769825
135,0.5092456479690521,0.4247195357833656,0.8588007736943907,0.49129593810444877,0.4848936170212766,0.45841295938104454
136,0.7133268858800774,0.7325531914893617,0.8723404255319149,0.4932301740812379,0.4984332688588008,0.6761363636363635
137,0.7100967117988395,0.7587814313346228,0.6460348162475822,0.4951644100580271,0.5132688588007738,0.712904255319149
138,0.3614119922630561,0.3120889748549323,0.7756286266924565,0.49709864603481624,0.4890135396518375,0.3378723404255319
139,0.6987814313346228,0.8072920696324952,0.9632495164410058,0.9671179883945842,0.5082785299806576,0.7460483558994198
140,0.6979110251450676,0.42195357833655706,0.5493230174081238,0.4990328820116054,0.4962669245647969,0.43034235976789165
141,0.24156673114119923,0.6000967117988395,0.6479690522243714,0.5009671179883946,0.4843713733075435,0.5601528046421663
142,0.6714506769825919,0.40914893617021275,0.7775628626692457,0.5029013539651838,0.5296131528046422,0.41377949709864614
143,0.7047195357833655,0.7342359767891683,0.965183752417795,0.9690522243713733,0.5077562862669246,0.7136324951644101
144,0.6678336557059961,0.4252030947775629,0.5589941972920697,0.504835589941973,0.48038684719535785,0.425463249516441
145,0.7007350096711799,0.41852998065764024,0.7794970986460348,0.5067698259187621,0.4613346228239845,0.41548259187620884
146,0.1102514506769826,0.2904255319148936,0.5067698259187621,0.08704061895551257,0.5082785299806576,0.5359158607350096
147,0.15087040618955513,0.26829787234042557,0.19729206963249515,0.08897485493230174,0.5331141199226306,0.5305531914893618
148,0.7014893617021277,0.6437911025145068,0.574468085106383,0.5087040618955513,0.5175822050290135,0.4681054158607349
149,0.7332882011605416,0.655880077369439,0.1895551257253385,0.5106382978723404,0.4708704061895551,0.4734468085106382
150,0.6968085106382979,0.47746615087040617,0.17794970986460348,0.5125725338491296,0.535725338491296,0.5253491295938105
151,0.5194390715667312,0.4475241779497099,0.632495164410058,0.5145067698259188,0.5234622823984526,0.5377775628626693
152,0.24,0.5464796905222437,0.172147001934236,0.5164410058027079,0.46686653771760156,0.5366276595744681
153,0.44388781431334623,0.5493810444874274,0.7427466150870407,0.5183752417794971,0.4637330754352031,0.5064574468085106
154,0.6840618955512573,0.4304448742746615,0.16247582205029013,0.5203094777562862,0.4790135396518375,0.4195647969052224
155,0.7190522243713733,0.7114893617021276,0.15667311411992263,0.5222437137330754,0.5419342359767891,0.7026199226305607
