node,adap_betweenness
885,0.6177989761613691
886,0.6929874694376528
887,0.7228613997555012
888,0.5018898227383862
889,0.6976029951100243
890,0.5171192695599022
891,0.46252192848410756
892,0.7430850397310513
893,0.731882793398533
894,0.6668432151589242
895,0.7513970812958435
896,0.45066121638141804
897,0.4477104217603911
898,0.6907051497555012
899,0.7020482121026895
900,0.7511805470660146
901,0.7322023227383863
902,0.3474752444987775
903,0.1879666106356968
904,0.7019031937652811
905,0.7221861246943765
906,0.555760238386308
907,0.7635330837408313
908,0.5510688416870415
909,0.6820560055012225
910,0.3968039425427872
911,0.7083597952322738
912,0.47309459046454766
913,0.4074384932762836
914,0.7276321821515892
915,0.7193392420537896
916,0.5859161063569681
917,0.5491699266503667
918,0.7126606815403422
919,0.5016298135696821
920,0.4826778728606356
921,0.44568329767726156
922,0.5647823960880195
923,0.42870553178484105
924,0.539260467603912
925,0.4536463172371638
926,0.4603675122249388
927,0.32373013447432764
928,0.6994141198044009
929,0.2979516350855746
930,0.7247877444987775
931,0.3794821210268948
932,0.7366881876528116
933,0.712895476772616
934,0.46773510085574566
935,0.7108966992665037
936,0.28318543704156474
937,0.0849432304400978
938,0.7363215158924205
939,0.6933407701711491
940,0.7151226314180928
941,0.16204477383863078
942,0.7373299205378973
943,0.23207961491442541
944,0.7141965158924204
945,0.7314679859413202
946,0.7192835421760391
947,0.6797396852078239
948,0.7412018643031785
949,0.3231322585574572
950,0.5043265586797065
951,0.7445480592909535
952,0.735101314180929
953,0.37288753056234714
954,0.4201783312958435
955,0.44957587102689484
956,0.41056402811735937
957,0.5501309596577016
958,0.6957094284841074
959,0.29795981051344744
960,0.7018093673594131
961,0.7100168092909535
962,0.38881670232273835
963,0.5883208282396087
964,0.47718994498777506
965,0.7038584199266503
966,0.5865345354523227
967,0.37505165036674815
968,0.7320317084352077
969,0.7137546607579462
970,0.7145116900977994
971,0.716625
972,0.39595155867970655
973,0.7258213630806846
974,0.7402538202933985
975,0.5109459046454767
976,0.5827663508557457
977,0.7161562499999999
978,0.6992559596577016
979,0.5188365678484107
980,0.732447738386308
981,0.04372639058679706
982,0.34698555929095354
983,0.4441679400977995
984,0.5801394407090463
985,0.7150960421760391
986,0.5355516503667481
987,0.7522286827628362
988,0.6721414272616136
989,0.47195140586797063
